stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000256104	9606.ENSP00000389814	FABP4	ADIPOQ	9606	0.942	0.0	0.0	0.0	0.333	0.0	0.5	0.841
9606.ENSP00000256442	9606.ENSP00000376457	CCNB1	ECT2	9606	0.911	0.0	0.0	0.0	0.62	0.071	0.0	0.768
9606.ENSP00000256442	9606.ENSP00000269305	CCNB1	TP53	9606	0.914	0.0	0.0	0.0	0.095	0.053	0.0	0.908
9606.ENSP00000256442	9606.ENSP00000418960	CCNB1	BRCA1	9606	0.916	0.0	0.0	0.0	0.315	0.51	0.0	0.77
9606.ENSP00000256442	9606.ENSP00000261819	CCNB1	ANAPC5	9606	0.936	0.0	0.0	0.0	0.095	0.062	0.9	0.339
9606.ENSP00000256442	9606.ENSP00000377492	CCNB1	HMMR	9606	0.942	0.0	0.0	0.0	0.799	0.091	0.0	0.709
9606.ENSP00000256442	9606.ENSP00000378699	CCNB1	CDK1	9606	0.999	0.0	0.0	0.0	0.895	0.999	0.9	0.999
9606.ENSP00000256442	9606.ENSP00000434614	CCNB1	CDC27	9606	0.999	0.0	0.0	0.0	0.099	0.994	0.9	0.75
9606.ENSP00000257430	9606.ENSP00000442954	APC	APC2	9606	0.911	0.0	0.0	0.085	0.062	0.0	0.9	0.089
9606.ENSP00000257430	9606.ENSP00000261769	APC	CDH1	9606	0.92	0.0	0.0	0.0	0.0	0.0	0.72	0.726
9606.ENSP00000257430	9606.ENSP00000394794	APC	PTPN13	9606	0.929	0.0	0.0	0.0	0.059	0.783	0.0	0.682
9606.ENSP00000257430	9606.ENSP00000316054	APC	DVL3	9606	0.931	0.0	0.0	0.0	0.0	0.051	0.9	0.337
9606.ENSP00000257430	9606.ENSP00000302625	APC	AXIN2	9606	0.999	0.0	0.0	0.0	0.054	0.567	0.9	0.993
9606.ENSP00000257430	9606.ENSP00000316845	APC	ARHGEF4	9606	0.999	0.0	0.0	0.0	0.08	0.972	0.9	0.868
9606.ENSP00000258962	9606.ENSP00000354522	SRSF1	TOP1	9606	0.912	0.0	0.0	0.0	0.11	0.787	0.0	0.572
9606.ENSP00000259008	9606.ENSP00000312995	BRIP1	CLSPN	9606	0.904	0.0	0.0	0.0	0.271	0.0	0.8	0.394
9606.ENSP00000259008	9606.ENSP00000373952	BRIP1	FANCA	9606	0.907	0.0	0.0	0.0	0.19	0.0	0.0	0.89
9606.ENSP00000259008	9606.ENSP00000294008	BRIP1	SLX4	9606	0.907	0.069	0.0	0.0	0.109	0.0	0.5	0.803
9606.ENSP00000259008	9606.ENSP00000289081	BRIP1	FANCC	9606	0.913	0.0	0.0	0.0	0.109	0.0	0.0	0.906
9606.ENSP00000259008	9606.ENSP00000298139	BRIP1	WRN	9606	0.915	0.047	0.0	0.0	0.108	0.0	0.5	0.825
9606.ENSP00000259008	9606.ENSP00000498215	BRIP1	FANCB	9606	0.921	0.0	0.0	0.0	0.09	0.0	0.0	0.917
9606.ENSP00000259008	9606.ENSP00000278616	BRIP1	ATM	9606	0.933	0.0	0.0	0.0	0.042	0.0	0.8	0.678
9606.ENSP00000259008	9606.ENSP00000336701	BRIP1	RAD51C	9606	0.941	0.057	0.0	0.0	0.155	0.0	0.5	0.869
9606.ENSP00000259008	9606.ENSP00000347232	BRIP1	BLM	9606	0.95	0.047	0.0	0.0	0.234	0.51	0.5	0.763
9606.ENSP00000259008	9606.ENSP00000493712	BRIP1	RAD51	9606	0.951	0.057	0.0	0.0	0.276	0.0	0.5	0.875
9606.ENSP00000259008	9606.ENSP00000267430	BRIP1	FANCM	9606	0.969	0.0	0.0	0.0	0.154	0.091	0.0	0.964
9606.ENSP00000259008	9606.ENSP00000265849	BRIP1	PMS2	9606	0.993	0.0	0.0	0.0	0.11	0.821	0.9	0.615
9606.ENSP00000259008	9606.ENSP00000310842	BRIP1	FANCI	9606	0.994	0.0	0.0	0.0	0.256	0.0	0.0	0.993
9606.ENSP00000259008	9606.ENSP00000287647	BRIP1	FANCD2	9606	0.997	0.0	0.0	0.0	0.209	0.515	0.0	0.993
9606.ENSP00000259008	9606.ENSP00000369497	BRIP1	BRCA2	9606	0.998	0.0	0.0	0.0	0.435	0.292	0.9	0.975
9606.ENSP00000259008	9606.ENSP00000261584	BRIP1	PALB2	9606	0.998	0.0	0.0	0.0	0.149	0.292	0.9	0.98
9606.ENSP00000259008	9606.ENSP00000325863	BRIP1	MRE11	9606	0.998	0.0	0.0	0.0	0.117	0.994	0.5	0.497
9606.ENSP00000259008	9606.ENSP00000265433	BRIP1	NBN	9606	0.998	0.0	0.0	0.0	0.063	0.994	0.5	0.548
9606.ENSP00000259008	9606.ENSP00000418960	BRIP1	BRCA1	9606	0.999	0.0	0.0	0.0	0.38	0.999	0.9	0.997
9606.ENSP00000259008	9606.ENSP00000260947	BRIP1	BARD1	9606	0.999	0.0	0.0	0.0	0.112	0.994	0.54	0.753
9606.ENSP00000260010	9606.ENSP00000369581	TLR2	IFNB1	9606	0.91	0.0	0.0	0.0	0.083	0.0	0.0	0.906
9606.ENSP00000260010	9606.ENSP00000346839	TLR2	FN1	9606	0.917	0.0	0.0	0.0	0.043	0.0	0.0	0.917
9606.ENSP00000260010	9606.ENSP00000385675	TLR2	IL6	9606	0.942	0.0	0.0	0.0	0.099	0.0	0.0	0.938
9606.ENSP00000260010	9606.ENSP00000398698	TLR2	TNF	9606	0.951	0.0	0.0	0.0	0.184	0.0	0.0	0.943
9606.ENSP00000260010	9606.ENSP00000263341	TLR2	IL1B	9606	0.969	0.0	0.0	0.0	0.259	0.0	0.0	0.96
9606.ENSP00000260010	9606.ENSP00000300589	TLR2	NOD2	9606	0.983	0.0	0.0	0.0	0.34	0.0	0.0	0.975
9606.ENSP00000260010	9606.ENSP00000327336	TLR2	BGN	9606	0.989	0.0	0.0	0.0	0.0	0.287	0.0	0.986
9606.ENSP00000260010	9606.ENSP00000363089	TLR2	TLR4	9606	0.999	0.0	0.0	0.0	0.369	0.0	0.9	0.989
9606.ENSP00000260197	9606.ENSP00000371175	SORL1	GGA1	9606	0.986	0.0	0.0	0.0	0.043	0.956	0.0	0.698
9606.ENSP00000260947	9606.ENSP00000451974	BARD1	XRCC3	9606	0.905	0.0	0.0	0.0	0.049	0.045	0.5	0.816
9606.ENSP00000260947	9606.ENSP00000479106	BARD1	H4C1	9606	0.907	0.0	0.0	0.0	0.0	0.905	0.0	0.064
9606.ENSP00000260947	9606.ENSP00000434614	BARD1	CDC27	9606	0.914	0.0	0.0	0.0	0.059	0.106	0.9	0.106
9606.ENSP00000260947	9606.ENSP00000261819	BARD1	ANAPC5	9606	0.915	0.0	0.0	0.0	0.054	0.055	0.9	0.164
9606.ENSP00000260947	9606.ENSP00000372023	BARD1	CHEK2	9606	0.937	0.0	0.0	0.0	0.128	0.072	0.5	0.863
9606.ENSP00000260947	9606.ENSP00000466399	BARD1	RAD51D	9606	0.94	0.0	0.0	0.0	0.043	0.045	0.5	0.884
9606.ENSP00000260947	9606.ENSP00000278616	BARD1	ATM	9606	0.946	0.0	0.0	0.0	0.044	0.07	0.5	0.892
9606.ENSP00000260947	9606.ENSP00000284719	BARD1	OLA1	9606	0.958	0.0	0.0	0.0	0.081	0.523	0.0	0.913
9606.ENSP00000260947	9606.ENSP00000336701	BARD1	RAD51C	9606	0.967	0.0	0.0	0.0	0.126	0.045	0.5	0.93
9606.ENSP00000260947	9606.ENSP00000269305	BARD1	TP53	9606	0.982	0.0	0.0	0.0	0.0	0.745	0.5	0.875
9606.ENSP00000260947	9606.ENSP00000261584	BARD1	PALB2	9606	0.987	0.0	0.0	0.0	0.085	0.291	0.5	0.966
9606.ENSP00000260947	9606.ENSP00000368100	BARD1	RAD50	9606	0.997	0.0	0.0	0.0	0.05	0.994	0.54	0.323
9606.ENSP00000260947	9606.ENSP00000265433	BARD1	NBN	9606	0.998	0.0	0.0	0.0	0.058	0.994	0.54	0.599
9606.ENSP00000260947	9606.ENSP00000493712	BARD1	RAD51	9606	0.999	0.0	0.0	0.0	0.198	0.758	0.72	0.993
9606.ENSP00000260947	9606.ENSP00000369497	BARD1	BRCA2	9606	0.999	0.0	0.0	0.0	0.188	0.793	0.72	0.995
9606.ENSP00000260947	9606.ENSP00000325863	BARD1	MRE11	9606	0.999	0.0	0.0	0.0	0.127	0.994	0.54	0.753
9606.ENSP00000260947	9606.ENSP00000369857	BARD1	ABRAXAS1	9606	0.999	0.0	0.0	0.0	0.042	0.994	0.9	0.993
9606.ENSP00000260947	9606.ENSP00000418960	BARD1	BRCA1	9606	0.999	0.0	0.0	0.0	0.201	0.999	0.9	0.993
9606.ENSP00000261254	9606.ENSP00000276925	CCND2	CDKN2B	9606	0.962	0.0	0.0	0.0	0.0	0.177	0.9	0.584
9606.ENSP00000261254	9606.ENSP00000262662	CCND2	CDKN2C	9606	0.963	0.0	0.0	0.0	0.0	0.175	0.9	0.588
9606.ENSP00000261254	9606.ENSP00000418915	CCND2	CDKN2A	9606	0.99	0.0	0.0	0.0	0.0	0.609	0.9	0.78
9606.ENSP00000261396	9606.ENSP00000316032	NUP133	NUP98	9606	0.999	0.0	0.0	0.0	0.317	0.995	0.9	0.998
9606.ENSP00000261396	9606.ENSP00000352400	NUP133	NUP214	9606	0.999	0.0	0.0	0.0	0.125	0.987	0.5	0.918
9606.ENSP00000261405	9606.ENSP00000364709	VWF	F10	9606	0.978	0.0	0.0	0.0	0.042	0.0	0.9	0.791
9606.ENSP00000261405	9606.ENSP00000346839	VWF	FN1	9606	0.998	0.0	0.0	0.0	0.042	0.0	0.4	0.998
9606.ENSP00000261584	9606.ENSP00000373952	PALB2	FANCA	9606	0.9	0.0	0.0	0.0	0.182	0.0	0.0	0.883
9606.ENSP00000261584	9606.ENSP00000289081	PALB2	FANCC	9606	0.908	0.0	0.0	0.0	0.212	0.0	0.0	0.888
9606.ENSP00000261584	9606.ENSP00000451974	PALB2	XRCC3	9606	0.91	0.061	0.0	0.0	0.085	0.294	0.5	0.749
9606.ENSP00000261584	9606.ENSP00000372023	PALB2	CHEK2	9606	0.921	0.0	0.0	0.0	0.068	0.0	0.0	0.919
9606.ENSP00000261584	9606.ENSP00000418438	PALB2	NDUFA3	9606	0.923	0.0	0.0	0.0	0.1	0.842	0.467	0.112
9606.ENSP00000261584	9606.ENSP00000267430	PALB2	FANCM	9606	0.94	0.0	0.0	0.0	0.138	0.0	0.0	0.933
9606.ENSP00000261584	9606.ENSP00000362873	PALB2	NDUFA8	9606	0.945	0.0	0.0	0.0	0.404	0.842	0.467	0.0
9606.ENSP00000261584	9606.ENSP00000278616	PALB2	ATM	9606	0.945	0.0	0.0	0.0	0.0	0.0	0.54	0.886
9606.ENSP00000261584	9606.ENSP00000265849	PALB2	PMS2	9606	0.947	0.0	0.0	0.0	0.531	0.0	0.54	0.776
9606.ENSP00000261584	9606.ENSP00000466399	PALB2	RAD51D	9606	0.949	0.061	0.0	0.0	0.069	0.045	0.5	0.897
9606.ENSP00000261584	9606.ENSP00000280701	PALB2	OXSM	9606	0.955	0.12	0.0	0.0	0.418	0.841	0.287	0.349
9606.ENSP00000261584	9606.ENSP00000310842	PALB2	FANCI	9606	0.988	0.0	0.0	0.0	0.153	0.0	0.54	0.972
9606.ENSP00000261584	9606.ENSP00000287647	PALB2	FANCD2	9606	0.991	0.0	0.0	0.0	0.128	0.0	0.54	0.981
9606.ENSP00000261584	9606.ENSP00000377245	PALB2	KEAP1	9606	0.996	0.0	0.0	0.0	0.074	0.847	0.4	0.961
9606.ENSP00000261584	9606.ENSP00000493712	PALB2	RAD51	9606	0.999	0.061	0.0	0.0	0.145	0.911	0.5	0.997
9606.ENSP00000261584	9606.ENSP00000418960	PALB2	BRCA1	9606	0.999	0.0	0.0	0.0	0.097	0.944	0.9	0.999
9606.ENSP00000261584	9606.ENSP00000336701	PALB2	RAD51C	9606	0.999	0.061	0.0	0.0	0.088	0.294	0.9	0.995
9606.ENSP00000261584	9606.ENSP00000369497	PALB2	BRCA2	9606	0.999	0.0	0.0	0.0	0.166	0.997	0.9	0.999
9606.ENSP00000261637	9606.ENSP00000375632	UTP20	RPS9	9606	0.995	0.0	0.0	0.0	0.111	0.975	0.8	0.113
9606.ENSP00000261769	9606.ENSP00000270349	CDH1	SLC6A3	9606	0.901	0.0	0.0	0.0	0.055	0.0	0.9	0.0
9606.ENSP00000261769	9606.ENSP00000451828	CDH1	AKT1	9606	0.903	0.0	0.0	0.0	0.0	0.165	0.0	0.889
9606.ENSP00000261769	9606.ENSP00000361021	CDH1	PTEN	9606	0.93	0.0	0.0	0.0	0.053	0.0	0.0	0.929
9606.ENSP00000261819	9606.ENSP00000418960	ANAPC5	BRCA1	9606	0.911	0.0	0.0	0.0	0.062	0.0	0.9	0.13
9606.ENSP00000261819	9606.ENSP00000434614	ANAPC5	CDC27	9606	0.999	0.0	0.0	0.0	0.174	0.998	0.9	0.997
9606.ENSP00000262510	9606.ENSP00000430684	NLRC5	IKBKB	9606	0.989	0.0	0.0	0.0	0.077	0.301	0.9	0.851
9606.ENSP00000262662	9606.ENSP00000269305	CDKN2C	TP53	9606	0.957	0.0	0.0	0.0	0.0	0.046	0.9	0.586
9606.ENSP00000262995	9606.ENSP00000410294	GAB1	FGFR2	9606	0.918	0.0	0.0	0.0	0.044	0.058	0.9	0.203
9606.ENSP00000262995	9606.ENSP00000263967	GAB1	PIK3CA	9606	0.92	0.0	0.0	0.0	0.06	0.041	0.9	0.224
9606.ENSP00000262995	9606.ENSP00000376345	GAB1	GRB2	9606	0.999	0.0	0.0	0.0	0.0	0.994	0.9	0.992
9606.ENSP00000263088	9606.ENSP00000295887	PLD2	CDS1	9606	0.951	0.0	0.0	0.0	0.0	0.0	0.937	0.254
9606.ENSP00000263239	9606.ENSP00000314348	DDX18	DDX10	9606	0.994	0.0	0.0	0.097	0.865	0.954	0.0	0.114
9606.ENSP00000263253	9606.ENSP00000278616	EP300	ATM	9606	0.904	0.0	0.0	0.0	0.074	0.0	0.0	0.9
9606.ENSP00000263253	9606.ENSP00000479106	EP300	H4C1	9606	0.905	0.0	0.0	0.0	0.0	0.9	0.0	0.094
9606.ENSP00000263253	9606.ENSP00000363929	EP300	NCOA6	9606	0.911	0.0	0.0	0.0	0.408	0.292	0.5	0.629
9606.ENSP00000263253	9606.ENSP00000356840	EP300	POU2F1	9606	0.917	0.0	0.0	0.0	0.122	0.061	0.8	0.56
9606.ENSP00000263253	9606.ENSP00000367545	EP300	TP73	9606	0.927	0.0	0.0	0.0	0.0	0.845	0.0	0.553
9606.ENSP00000263253	9606.ENSP00000282111	EP300	TCF7L1	9606	0.948	0.0	0.0	0.0	0.044	0.125	0.9	0.459
9606.ENSP00000263253	9606.ENSP00000382800	EP300	RUNX3	9606	0.948	0.0	0.0	0.0	0.044	0.513	0.5	0.802
9606.ENSP00000263253	9606.ENSP00000363822	EP300	AR	9606	0.952	0.0	0.0	0.0	0.043	0.843	0.0	0.71
9606.ENSP00000263253	9606.ENSP00000451828	EP300	AKT1	9606	0.954	0.0	0.0	0.0	0.066	0.821	0.0	0.749
9606.ENSP00000263253	9606.ENSP00000368632	EP300	GATA3	9606	0.959	0.0	0.0	0.0	0.0	0.101	0.8	0.794
9606.ENSP00000263253	9606.ENSP00000343896	EP300	SMARCA4	9606	0.969	0.0	0.0	0.0	0.085	0.328	0.0	0.955
9606.ENSP00000263253	9606.ENSP00000486891	EP300	TCF7L2	9606	0.975	0.0	0.0	0.0	0.177	0.354	0.9	0.595
9606.ENSP00000263253	9606.ENSP00000264110	EP300	ATF2	9606	0.976	0.0	0.0	0.0	0.119	0.516	0.8	0.757
9606.ENSP00000263253	9606.ENSP00000418960	EP300	BRCA1	9606	0.986	0.0	0.0	0.0	0.068	0.82	0.0	0.928
9606.ENSP00000263253	9606.ENSP00000405330	EP300	ESR1	9606	0.997	0.0	0.0	0.0	0.0	0.926	0.5	0.943
9606.ENSP00000263253	9606.ENSP00000354394	EP300	STAT1	9606	0.998	0.0	0.0	0.0	0.049	0.868	0.65	0.977
9606.ENSP00000263253	9606.ENSP00000264657	EP300	STAT3	9606	0.999	0.0	0.0	0.0	0.126	0.856	0.75	0.992
9606.ENSP00000263253	9606.ENSP00000269305	EP300	TP53	9606	0.999	0.0	0.0	0.0	0.049	0.999	0.9	0.998
9606.ENSP00000263253	9606.ENSP00000478887	EP300	MYC	9606	0.999	0.0	0.0	0.0	0.086	0.783	0.5	0.994
9606.ENSP00000263341	9606.ENSP00000369554	IL1B	IFNA2	9606	0.913	0.0	0.0	0.0	0.055	0.0	0.0	0.912
9606.ENSP00000263341	9606.ENSP00000264657	IL1B	STAT3	9606	0.938	0.0	0.0	0.0	0.069	0.0	0.5	0.877
9606.ENSP00000263341	9606.ENSP00000351273	IL1B	CASP8	9606	0.943	0.0	0.0	0.0	0.081	0.32	0.5	0.839
9606.ENSP00000263341	9606.ENSP00000363089	IL1B	TLR4	9606	0.986	0.0	0.0	0.0	0.181	0.0	0.0	0.984
9606.ENSP00000263341	9606.ENSP00000280357	IL1B	IL18	9606	0.99	0.0	0.0	0.0	0.095	0.312	0.5	0.972
9606.ENSP00000263341	9606.ENSP00000385675	IL1B	IL6	9606	0.996	0.0	0.0	0.0	0.515	0.0	0.4	0.989
9606.ENSP00000263341	9606.ENSP00000398698	IL1B	TNF	9606	0.998	0.0	0.0	0.0	0.616	0.0	0.4	0.993
9606.ENSP00000263967	9606.ENSP00000410294	PIK3CA	FGFR2	9606	0.908	0.0	0.0	0.0	0.0	0.087	0.65	0.737
9606.ENSP00000263967	9606.ENSP00000320485	PIK3CA	ARID1A	9606	0.913	0.0	0.0	0.0	0.067	0.0	0.0	0.911
9606.ENSP00000263967	9606.ENSP00000376345	PIK3CA	GRB2	9606	0.924	0.0	0.0	0.0	0.0	0.676	0.4	0.642
9606.ENSP00000263967	9606.ENSP00000363089	PIK3CA	TLR4	9606	0.928	0.0	0.0	0.0	0.08	0.086	0.9	0.246
9606.ENSP00000263967	9606.ENSP00000405330	PIK3CA	ESR1	9606	0.941	0.0	0.0	0.0	0.0	0.51	0.4	0.817
9606.ENSP00000263967	9606.ENSP00000269305	PIK3CA	TP53	9606	0.941	0.0	0.0	0.0	0.0	0.292	0.0	0.92
9606.ENSP00000263967	9606.ENSP00000361021	PIK3CA	PTEN	9606	0.995	0.0	0.0	0.0	0.112	0.134	0.9	0.949
9606.ENSP00000263967	9606.ENSP00000451828	PIK3CA	AKT1	9606	0.998	0.0	0.0	0.0	0.06	0.738	0.9	0.951
9606.ENSP00000264657	9606.ENSP00000323588	STAT3	SOX2	9606	0.903	0.0	0.0	0.0	0.048	0.058	0.5	0.81
9606.ENSP00000264657	9606.ENSP00000363822	STAT3	AR	9606	0.907	0.0	0.0	0.0	0.048	0.626	0.0	0.761
9606.ENSP00000264657	9606.ENSP00000405330	STAT3	ESR1	9606	0.93	0.0	0.0	0.0	0.042	0.476	0.0	0.873
9606.ENSP00000264657	9606.ENSP00000398698	STAT3	TNF	9606	0.939	0.0	0.0	0.0	0.07	0.0	0.5	0.881
9606.ENSP00000264657	9606.ENSP00000365230	STAT3	BCL2L1	9606	0.949	0.0	0.0	0.0	0.055	0.095	0.75	0.79
9606.ENSP00000264657	9606.ENSP00000451828	STAT3	AKT1	9606	0.966	0.0	0.0	0.0	0.118	0.096	0.5	0.925
9606.ENSP00000264657	9606.ENSP00000351255	STAT3	STAT4	9606	0.973	0.0	0.0	0.063	0.069	0.0	0.9	0.735
9606.ENSP00000264657	9606.ENSP00000385675	STAT3	IL6	9606	0.984	0.0	0.0	0.0	0.102	0.095	0.5	0.965
9606.ENSP00000264657	9606.ENSP00000478887	STAT3	MYC	9606	0.985	0.0	0.0	0.0	0.066	0.612	0.75	0.859
9606.ENSP00000264657	9606.ENSP00000346839	STAT3	FN1	9606	0.988	0.0	0.0	0.0	0.0	0.9	0.5	0.796
9606.ENSP00000264657	9606.ENSP00000269305	STAT3	TP53	9606	0.994	0.0	0.0	0.0	0.063	0.164	0.8	0.97
9606.ENSP00000264657	9606.ENSP00000354394	STAT3	STAT1	9606	0.999	0.0	0.0	0.064	0.192	0.874	0.9	0.982
9606.ENSP00000264741	9606.ENSP00000346839	ITGA9	FN1	9606	0.945	0.0	0.0	0.0	0.0	0.0	0.65	0.852
9606.ENSP00000265162	9606.ENSP00000355627	ENPEP	AGT	9606	0.925	0.0	0.0	0.0	0.077	0.0	0.75	0.703
9606.ENSP00000265162	9606.ENSP00000292303	ENPEP	CCR5	9606	0.93	0.0	0.0	0.0	0.06	0.0	0.0	0.929
9606.ENSP00000265433	9606.ENSP00000369497	NBN	BRCA2	9606	0.901	0.0	0.0	0.0	0.116	0.0	0.5	0.795
9606.ENSP00000265433	9606.ENSP00000376272	NBN	RFC4	9606	0.906	0.0	0.0	0.0	0.073	0.0	0.5	0.814
9606.ENSP00000265433	9606.ENSP00000493712	NBN	RAD51	9606	0.925	0.0	0.0	0.0	0.042	0.273	0.5	0.811
9606.ENSP00000265433	9606.ENSP00000347232	NBN	BLM	9606	0.925	0.0	0.0	0.0	0.06	0.522	0.5	0.708
9606.ENSP00000265433	9606.ENSP00000298139	NBN	WRN	9606	0.927	0.0	0.0	0.0	0.063	0.516	0.5	0.716
9606.ENSP00000265433	9606.ENSP00000372023	NBN	CHEK2	9606	0.935	0.0	0.0	0.0	0.0	0.336	0.5	0.822
9606.ENSP00000265433	9606.ENSP00000418960	NBN	BRCA1	9606	0.993	0.0	0.0	0.0	0.068	0.868	0.54	0.902
9606.ENSP00000265433	9606.ENSP00000278616	NBN	ATM	9606	0.999	0.0	0.0	0.0	0.049	0.989	0.9	0.935
9606.ENSP00000265433	9606.ENSP00000325863	NBN	MRE11	9606	0.999	0.0	0.0	0.0	0.124	0.999	0.8	0.997
9606.ENSP00000265433	9606.ENSP00000368100	NBN	RAD50	9606	0.999	0.0	0.0	0.0	0.126	0.994	0.9	0.994
9606.ENSP00000265709	9606.ENSP00000349588	ANK1	ANK2	9606	0.906	0.0	0.0	0.056	0.047	0.0	0.9	0.078
9606.ENSP00000265709	9606.ENSP00000487444	ANK1	SPTAN1	9606	0.91	0.0	0.0	0.0	0.087	0.068	0.5	0.815
9606.ENSP00000265709	9606.ENSP00000368314	ANK1	NRCAM	9606	0.983	0.0	0.0	0.0	0.051	0.134	0.9	0.822
9606.ENSP00000265709	9606.ENSP00000455507	ANK1	OBSCN	9606	0.993	0.0	0.0	0.0	0.072	0.793	0.0	0.97
9606.ENSP00000265849	9606.ENSP00000500891	PMS2	MUTYH	9606	0.904	0.069	0.0	0.0	0.095	0.0	0.0	0.895
9606.ENSP00000265849	9606.ENSP00000269305	PMS2	TP53	9606	0.936	0.0	0.0	0.0	0.049	0.164	0.75	0.719
9606.ENSP00000265849	9606.ENSP00000369497	PMS2	BRCA2	9606	0.947	0.0	0.0	0.0	0.049	0.142	0.54	0.875
9606.ENSP00000265849	9606.ENSP00000418960	PMS2	BRCA1	9606	0.95	0.0	0.0	0.0	0.085	0.238	0.54	0.864
9606.ENSP00000265849	9606.ENSP00000472445	PMS2	POLD1	9606	0.961	0.0	0.0	0.0	0.11	0.354	0.54	0.872
9606.ENSP00000267430	9606.ENSP00000418960	FANCM	BRCA1	9606	0.916	0.0	0.0	0.0	0.163	0.439	0.0	0.835
9606.ENSP00000267430	9606.ENSP00000369497	FANCM	BRCA2	9606	0.937	0.0	0.0	0.0	0.152	0.0	0.0	0.929
9606.ENSP00000267430	9606.ENSP00000294008	FANCM	SLX4	9606	0.938	0.0	0.0	0.0	0.109	0.255	0.5	0.835
9606.ENSP00000267430	9606.ENSP00000323099	FANCM	ATRIP	9606	0.955	0.0	0.0	0.0	0.056	0.0	0.9	0.57
9606.ENSP00000267430	9606.ENSP00000336701	FANCM	RAD51C	9606	0.96	0.0	0.0	0.0	0.102	0.596	0.0	0.9
9606.ENSP00000267430	9606.ENSP00000493712	FANCM	RAD51	9606	0.973	0.0	0.0	0.0	0.137	0.864	0.0	0.794
9606.ENSP00000267430	9606.ENSP00000466399	FANCM	RAD51D	9606	0.979	0.0	0.0	0.0	0.105	0.864	0.0	0.845
9606.ENSP00000267430	9606.ENSP00000317636	FANCM	RECQL5	9606	0.991	0.0	0.0	0.0	0.123	0.967	0.0	0.733
9606.ENSP00000267430	9606.ENSP00000482313	FANCM	RECQL4	9606	0.991	0.0	0.0	0.0	0.127	0.967	0.0	0.731
9606.ENSP00000267430	9606.ENSP00000298139	FANCM	WRN	9606	0.994	0.0	0.0	0.0	0.179	0.967	0.0	0.818
9606.ENSP00000267430	9606.ENSP00000287647	FANCM	FANCD2	9606	0.997	0.0	0.0	0.0	0.147	0.0	0.9	0.977
9606.ENSP00000267430	9606.ENSP00000310842	FANCM	FANCI	9606	0.998	0.0	0.0	0.0	0.188	0.292	0.9	0.983
9606.ENSP00000267430	9606.ENSP00000347232	FANCM	BLM	9606	0.999	0.0	0.0	0.0	0.181	0.999	0.9	0.839
9606.ENSP00000267430	9606.ENSP00000373952	FANCM	FANCA	9606	0.999	0.0	0.0	0.0	0.113	0.994	0.9	0.999
9606.ENSP00000267430	9606.ENSP00000289081	FANCM	FANCC	9606	0.999	0.0	0.0	0.0	0.097	0.994	0.9	0.998
9606.ENSP00000267430	9606.ENSP00000498215	FANCM	FANCB	9606	0.999	0.0	0.0	0.0	0.186	0.994	0.9	0.999
9606.ENSP00000268613	9606.ENSP00000341785	CDH13	ADIPOR1	9606	0.904	0.0	0.0	0.0	0.0	0.045	0.0	0.904
9606.ENSP00000268613	9606.ENSP00000349547	CDH13	RASSF1	9606	0.906	0.0	0.0	0.0	0.0	0.0	0.0	0.906
9606.ENSP00000268613	9606.ENSP00000389814	CDH13	ADIPOQ	9606	0.996	0.0	0.0	0.0	0.09	0.095	0.0	0.996
9606.ENSP00000268638	9606.ENSP00000354394	IRF8	STAT1	9606	0.904	0.0	0.0	0.0	0.115	0.065	0.5	0.795
9606.ENSP00000269305	9606.ENSP00000370473	TP53	IGFBP3	9606	0.901	0.0	0.0	0.0	0.0	0.0	0.75	0.622
9606.ENSP00000269305	9606.ENSP00000325863	TP53	MRE11	9606	0.905	0.0	0.0	0.0	0.0	0.621	0.5	0.541
9606.ENSP00000269305	9606.ENSP00000363822	TP53	AR	9606	0.905	0.0	0.0	0.0	0.0	0.439	0.0	0.838
9606.ENSP00000269305	9606.ENSP00000285398	TP53	ERCC3	9606	0.908	0.0	0.0	0.0	0.0	0.681	0.0	0.725
9606.ENSP00000269305	9606.ENSP00000417980	TP53	EHMT1	9606	0.92	0.0	0.0	0.0	0.068	0.555	0.75	0.323
9606.ENSP00000269305	9606.ENSP00000373772	TP53	RNF20	9606	0.929	0.0	0.0	0.0	0.0	0.729	0.0	0.75
9606.ENSP00000269305	9606.ENSP00000347232	TP53	BLM	9606	0.932	0.0	0.0	0.0	0.059	0.844	0.4	0.324
9606.ENSP00000269305	9606.ENSP00000430684	TP53	IKBKB	9606	0.933	0.0	0.0	0.0	0.076	0.51	0.5	0.739
9606.ENSP00000269305	9606.ENSP00000382800	TP53	RUNX3	9606	0.936	0.0	0.0	0.0	0.0	0.292	0.7	0.723
9606.ENSP00000269305	9606.ENSP00000354522	TP53	TOP1	9606	0.947	0.0	0.0	0.0	0.0	0.643	0.0	0.86
9606.ENSP00000269305	9606.ENSP00000474725	TP53	FBXW7	9606	0.96	0.0	0.0	0.0	0.0	0.62	0.4	0.842
9606.ENSP00000269305	9606.ENSP00000320485	TP53	ARID1A	9606	0.961	0.0	0.0	0.0	0.067	0.292	0.0	0.945
9606.ENSP00000269305	9606.ENSP00000378699	TP53	CDK1	9606	0.962	0.0	0.0	0.0	0.095	0.626	0.0	0.899
